id,task,input,expected_output,model_output,nll
"""b10976a7-ec57-4acd-a1cb-5fa5d0bc244c""qa0",Task1,What is the name of the shop that Tiffani and Lelia entered in the story?,The Enchanted Emporium,The Enchanted Emporium,0.019192108884453773
61183046sc1,Task3,"Alfio Rapisarda

Alfio Rapisarda (born 3 September 1933) is an Italian prelate of the Catholic Church who worked in the diplomatic service of the Holy See from 1962 to 2008, with the title of apostolic nuncio from 1979.
Biography.
Alfio Rapisarda was born on 3 September 1933 in Zafferana Etnea, Province of Catania, Italy. He was ordained a priest on 14 July 1957. He earned a doctorate in canon law and entered the diplomatic service of the Holy See in 1962. He completed the course of studies at the Pontifical Ecclesiastical Academy in 1960. His early assignments included stints in Honduras, Brazil, France, Yugoslavia, and Lebanon.
On 22 April 1979, Pope John Paul II appointed him Titular Archbishop of Cannae and Apostolic Nuncio to Bolivia and consecrated him a bishop on 27 May.
On 29 January 1985, John Paul named him Apostolic Nuncio to Zaire (now the Democratic Republic of the Congo), Apostolic Nuncio to Brazil","on 2 June 1992, and Apostolic Nuncio to Portugal on 12 October 2002. In 2004 Portugal and the Holy See signed a new concordat, replacing an outdated one from 1940.
Pope Benedict XVI accepted his resignation on 8 November 2008."," on 2 June 1992, and Apostolic Nuncio to Portugal on 12 October. In 1984, he was appointed Consultor Cardinal on the Holy See Directory.
Pope Benedict XVI accepted his resignation on 8 November 2008.",0.7526280879974365
61183046qa0,Task3,When did Pope Benedict XVI accept Alfio Rapisarda's resignation?,8 November 2008, 8 November 2008,1.7597512006759644
73320986sc1,Task3,"Adele Tonnini

Adele Tonnini (born 24 June 1977) is a Sammarinese politician who is one of two Captains Regent-elects (heads of government for San Marino), that is expecting to assume office on 1 April 2023. She will serve alongside with Alessandro Scarano.
Biography.
Tonnini was born in City of San Marino and graduated the State Art Institute of Urbino and specialising in bookbinding and antique book restoration. After that, she continued her studies in conservation of cultural heritage at the University of Urbino. From 2001 to 2014 she worked at this subject, as the owner of an artisan bookbindery.
She began her political career with the newly created the RETE Movement in 2012, and is serving at the Grand and General Council in its XXX legislature since 2019. She is a delegate for San Marino at the World Food Programme and a member of the permanent Justice Commission and is passionate in environmental issues, she loves animals","and her hobbies include painting, travel and engines.
On 17 March 2023 the Grand and General Council elected her and Alessandro Scarano as Captains Regent of San Marino to serve from 1 April 2023 to 1 October 2023."," and her hobbies include painting and travelling.
Tonnini and Scarano's term in office begins on 1 April 2023, and they will be serving alongside with Presidenta and Theis Vanda. Ademolo Colas,the Minister for Economic Development and Technology, is serving as a Captains Regent and being served by.",1.2386255264282227
73320986qa0,Task3,"Who is one of the Captains Regent-elects of San Marino, expecting to assume office on 1 April 2023, and graduated from the State Art Institute of Urbino?",Adele Tonnini, Adele Tonnini,2.1676857471466064
69213946sc1,Task3,"Bhagi Raj Ingnam

Bhagi Raj Ingnam () is a Nepalese historian and retired government official. He is a researcher on Limbuwan history and traditions.
Biography.
He was born and brought up in Aathrai village, Terathum in a ""Subba"" (village chief) family. He studied Public Administration and passed the ""Loksewa"" examination to work as a civil servant for Nepal government. He served for Nepal government for 36 years and retired as the chief district officer of Dhankuta in 2014. While preparing for civil service examinations, he found out that, the history in those exam and mainstream Nepali history differed to that of the actual history. So, he started researching about the Limbuwan history.
He spent seven years and NRs. 1.3 million to write his Madan","Puraskar winning book, ""Limbuwanko Etihasik Dastavej Sangraha"".
Awards.
In 2021, he won the Madan Puraskar, Nepal's highest literary honour, for his book ""Limbuwanko Etihasik Dastavej Sangraha"". The book was selected out of 222 submission."," Pad and and and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 andis

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and

 and
",5.5418925285339355
69213946qa0,Task3,"Who won the Madan Puraskar in 2021 for the book ""Limbuwanko Etihasik Dastavej Sangraha""?",Bhagi Raj Ingnam,Bhagi Raj Ingnam,0.34115949273109436
13bc3ac9-5b38-4b00-adeb-8d172cd380c5sc1,Task2,"Jandy Azure was born on September 24, 1985. Azure holds the social security number 900426563 and can","be reached via phone at 6651876678. Their email address is [jandy_azure@me.com](mailto:jandy_azure@me.com). They reside at 82 The Commons, Pasadena, MD, 21122.", be reachedand hired by phone at 6651876678,0.6102623343467712
13bc3ac9-5b38-4b00-adeb-8d172cd380c5qa0,Task2,What is the birth date of Jandy Azure?,1985-09-24, 1985-09-24,0.6352404356002808
13bc3ac9-5b38-4b00-adeb-8d172cd380c5qa1,Task2,What is Jandy Azure's Social Security Number?,900426563,900426563,0.01929197832942009
13bc3ac9-5b38-4b00-adeb-8d172cd380c5qa2,Task2,What is Jandy Azure's phone number?,6651876678,6651876678,3.9999465942382812
13bc3ac9-5b38-4b00-adeb-8d172cd380c5qa3,Task2,What is Jandy Azure's email address?,jandy_azure@me.com,jandy_azure@me.com,0.0011384201934561133
13bc3ac9-5b38-4b00-adeb-8d172cd380c5qa4,Task2,What is the home address of Jandy Azure?,"82 The Commons, Pasadena, MD, 21122.","82 The Commons, Pyrmont, CA, 94581.",0.26382744312286377
31040714sc1,Task3,"Chauncey Ives Filley

Chauncey Ives Filley (17 October 1829 - 24 September 1923) was a United States politician active in Missouri.
Biography.
Filley was born in Lansingburg, New York. He received a private and academic education and entered commercial life as a clerk. He designed and controlled his own pottery patterns and became the largest importer and distributor of queensware in the Mississippi Valley. He became interested in politics and became the eighteenth mayor of St. Louis, Missouri, in 1863. He resigned from office because of illness after serving only one year of his two-year term.
Filley was a delegate to the Republican National Conventions from 1864 to 1896 and was a member of the Republican National Committee from 1876 to 1892. He was a member","of the convention which abolished slavery in the state. From 1873 to 1878, he was postmaster of St. Louis. He is buried at Bellefontaine Cemetery."," of the convention which abolished the slavery in the state

Thechquid and

Alex and

Mis

Filley

Biography

Ch

Cha

Un

Ve

Fr

Lys

S

B

I

V

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I
",2.2832188606262207
31040714qa0,Task3,Where is Chauncey Ives Filley buried?,Bellefontaine Cemetery, Bellefontaine Cemetery,4.314602851867676
67521289sc1,Task3,"Tharoth Sam

Tharoth Sam is a Cambodian actress and mixed martial artist specializing in the Khmer fighting style of Bokator. She has previously competed in ONE FC. 
Biography.
Sam grew up in a refugee camp on the border of Cambodia and Thailand. Her father, Oum Dara, was a violinist and songwriter. When Sam was 18 years old, she started studying Bokator, a traditional Khmer fighting style, and she entered in her first martial arts fight in 2014. She was coached by Chan Reach Kun Khmer, a Cambodian-American mixed martial arts fighter, and San Kim Sean. As a fighter, she","is known by the nickname Little Frog.
In 2017, she appeared in the films ""Jailbreak"" and ""First They Killed My Father."" She also appeared in ""Loung Preah Sdach Korn"", a historical film."," is known and known as The Vach and a special that is un-co.
Sam and her husband, a baby boy, are going to be making a family the ""U.S.""

",1.7953431606292725
67521289qa0,Task3,Who is known as Little Frog in martial arts?,Tharoth Sam, Tharoth Sam,0.3410142958164215
"""8ae9aa56-ee89-4a68-9205-f7d40ac639d5""sc1",Task1,"In the bustling city of Fleamacher, a realm where magic and mystery intertwined, Margalit, an enchantress with silver hair and emerald eyes, called a modest abode her home. The city's cobblestone streets, lined with quaint shops and towering spires, echoed with whispers of her prowess in the arcane arts. One fateful day, as Margalit was tending to her garden, she heard a commotion outside. She saw a young girl, Penni, with raven hair and a mischievous grin, being pursued by a group of city guards. Intrigued and feeling compelled to help, Margalit stepped in, casting a spell that shrouded Penni in a cloak of invisibility. \""Who are you, and what have you done?\"" Penni asked, her voice tinged with","awe and curiosity. \""I am Margalit, an enchantress of these lands. And you, young one, seem to be in need of my assistance,\"" Margalit replied, her gaze unwavering."," awe and curiosity. \""I am Margalit and and you, Mrs. Enchantress,\""replied Margalit, extending her hand.",0.4288215637207031
"""8ae9aa56-ee89-4a68-9205-f7d40ac639d5""qa0",Task1,Who helped Penni when she was pursued by the city guards?,Margalit,Margalit,0.038635436445474625
44294201sc1,Task3,"Liu Jieyi

Liu Jieyi (; born December 1957) is a Chinese diplomat and politician. From March 2018 to December 2022, he was director of the Taiwan Affairs Office. From 2013 to September 2017, he was China's Permanent Representative to the United Nations (UN) in New York City.
Biography.
Liu was born in Beijing. He attended Beijing Foreign Studies University and from 1981 to 1987 worked as a translator at the UN offices in Geneva. In 1987, he joined the Ministry of Foreign Affairs of the People's Republic of China, where he worked in various positions until 2009.
From 2009 to 2013, Liu was the Vice Minister of the International Department of the Central Committee of the Communist Party of China.
In 2013, Liu succeeded Li Baodong as China's Permanent Representative to the UN in Manhattan. Liu acted as President of the UN Security Council four times - in November 2013, February 2015, April 2016 and July 2017.
Starting October 2017 and up to March 2018, Liu served as Deputy","Director of the Taiwan Affairs Office. He was promoted to Director in March 2018, replacing Zhang Zhijun.
Personal life.
Liu is married to diplomat Zhang Qiyue. The couple has a son."," Director of the Taiwan Affairs Office. He was promoted to Director in March 2018, and has since served to determine the direction and actions of the Office.
Personal

Liu had a long and successful career at the UN. He, and not we, should decide if and when to return to the workplace.",3.285954713821411
44294201qa0,Task3,Who was the Director of the Taiwan Affairs Office from March 2018 to December 2022?,Liu Jieyi, Liu Jieyi,0.7638320922851562
16090128sc1,Task3,"Greta Chi

Greta Chi (born Chi Ke Ping; Copenhagen, Denmark), is an actress who was active in the 1960s and 1970s in the U.S.
Biography.
The daughter of a Chinese diplomat father and a German mother, she had some cachet as an ""exotic"" starlet in the 1950s and '60s. She appeared in supporting parts in lower-budget U.S. and foreign movies, as well as some television shows. Although she had only one starring role in the movie Lisette (Fall Girl) in 1961 with John Agar, she is best known for her role as Ling-Ling, a Siamese cat transformed into a human by Samantha Stephens in a 1965 episode of ""Bewitched"" titled ""Ling Ling"" (Season 1 episode 21) 
Personal life.
Chi is currently living in Lucerne, Switzerland, where she","has spent most of her life. She married and became known as Greta Maxwell. Her father founded a Chinese restaurant, Li Tai Pe, in Lucerne. After her parents' deaths, she became the owner and manager of the restaurant."," has spent the past and present on and off. She has a son

 the student

 and that and that

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

 and that and

",6.164760112762451
16090128qa0,Task3,In which city is Greta Chi currently residing and managing her family's Chinese restaurant?,"Lucerne, Switzerland"," Lucerne, Switzerland",1.0630204677581787
19d7a870-51be-49de-92ad-097d63732ed7sc1,Task2,"Mellisa Purple was born on May 4, 1970. She can be reached via phone at 869-953-9915 and","email at [mellisa\_purple@me.com](mailto:mellisa_purple@me.com). Her home address is 3901 West End Avenue, Apt. #902, Manchester, CT, 06042. Her Social Security number is 900-28-5525."," email at [mellisa_purple@me.com](mailto:mellisa_purple@me.com). Her home address is 391 the Habberton Road, Savannah, GA, 31404. Her social security number is 900-28-8338",0.279114305973053
19d7a870-51be-49de-92ad-097d63732ed7qa0,Task2,What is the birth date of Mellisa Purple?,1970-05-04, 1970-05-04,0.15363635122776031
19d7a870-51be-49de-92ad-097d63732ed7qa1,Task2,What is Mellisa Purple's Social Security Number?,900285525,900285525,0.06556849181652069
19d7a870-51be-49de-92ad-097d63732ed7qa2,Task2,What is Mellisa Purple's phone number?,8699539915,8699539915,0.17911002039909363
19d7a870-51be-49de-92ad-097d63732ed7qa3,Task2,What is Mellisa Purple's email address?,mellisa_purple@me.com,mellisa_purple@me.com,0.023778820410370827
19d7a870-51be-49de-92ad-097d63732ed7qa4,Task2,What is the home address of Mellisa Purple?,"3901 West End Avenue, #902, Manchester, CT, 06042.","3901 West End Avenue, #902, Manchester, CT, 06042.",0.02350303903222084
11570230-810d-4ee9-87d4-b1d494a3bac6sc1,Task2,"Olwen Ivory was born on February 15, 1983, in the United States. She holds the Social Security Number 900-93-5991 and can be reached via phone at 697-439-9577. Olwen","can also be contacted via email at [olwen\_ivory@me.com](mailto:olwen_ivory@me.com). She resides at 3607 R Street Northwest, Ardmore, OK, 73401.","can be reached via email at [olwen_ivory@me.com](mailto:olwen_ivory@me.com). She resides at 3607 R Street Northwest, Ardmore, OK, 73401.",1.2857576608657837
11570230-810d-4ee9-87d4-b1d494a3bac6qa0,Task2,What is the birth date of Olwen Ivory?,1983-02-15, 1983-02-15,0.20780237019062042
11570230-810d-4ee9-87d4-b1d494a3bac6qa1,Task2,What is Olwen Ivory's Social Security Number?,900935991,900935991,0.04086632281541824
11570230-810d-4ee9-87d4-b1d494a3bac6qa2,Task2,What is Olwen Ivory's phone number?,6974399577,6974399577,3.8591339588165283
11570230-810d-4ee9-87d4-b1d494a3bac6qa3,Task2,What is Olwen Ivory's email address?,olwen_ivory@me.com,olwen_ivory@me.com,0.0025291135534644127
11570230-810d-4ee9-87d4-b1d494a3bac6qa4,Task2,What is the home address of Olwen Ivory?,"3607 R Street Northwest, Ardmore, OK, 73401."," 3607 R Street Northwest, Ardmore, OK, 73401.",0.10101073235273361
70692746sc1,Task3,"Joanna Cox

Joanna Cox is a British mariner, who is the first woman to be appointed as Harbour Master for the Falkland Islands Maritime Authority.
Biography.
Cox was born in Solihull. She grew up sailing with her father on reservoirs and joined the sea cadets as a teenager. She has worked for the British Antarctic Survey, on both RRS James Clark Ross and the RRS Ernest Shackleton, beginning as a Cadet and working up to Chief Officer. In 2011 she was awarded a Master Mariner's certificate.
From 2012 to 2014 she was Government Officer for South Georgia. Her next role in 2014 was as Master of the RRS Discovery, a post she held for four years. Her appointment made her the first woman to captain a Natural Environment Research Council vessel. From 2019 to 2021 she worked for Cross Solent Ferries.
In June 2021 Cox was appointed as Harbourmaster for the Falkland Islands Maritime Authority, and is the first woman to hold the post. Coinciding with","Cox's appointment, Lydia Hutchinson was appointed as a maritime officer for the islands. In December 2021, Cox made the first radio contact in Falklands waters with the RRS David Attenborough."," and at the same time as her Harbourmasterhip, and also unusual in a professional capacity, Cox has also been appointed as the Falkland Islands Maritime Authority's and the RNS's the and the.

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the

 and the
",5.750582695007324
70692746qa0,Task3,Who is the first woman to be appointed as Harbour Master for the Falkland Islands Maritime Authority?,Joanna Cox,Joanna Cox,0.10979802161455154
"""bc5bdb6b-0d9c-41b5-ac56-0b26f8ca17e4""sc1",Task1,"Tomasina stepped off the train and into the bustling city of Guilford. She took a deep breath, inhaling the aroma of freshly baked bread and blooming flowers. It was a far cry from the smog-filled streets of London she had left behind. She had been offered a place at the prestigious Guilford Academy of Art and Design, and she was determined to make the most of it. As she walked through the city, Tomasina couldn't help but feel a sense of wonder and excitement. The streets were lined with colorful buildings and quaint shops, and the people seemed friendly and welcoming. She made her way to the academy, her heart pounding with anticipation. The academy was everything Tomasina had imagined and","more. The classrooms were filled with easels and palettes, and the walls were covered in paintings and sketches. She felt like she had found her tribe, a group of people who shared her passion for art."," more. The classrooms were filled with easels and palettes, and the walls were covered in paintings and sketches. She felt like she had found her tribe, a group of people who shared her passion for art.",0.41368237137794495
"""bc5bdb6b-0d9c-41b5-ac56-0b26f8ca17e4""qa0",Task1,Where did Tomasina get offered a place to study at the prestigious academy of art and design?,Guilford Academy of Art and Design,Guilford Academy of Art and Design,0.03809491917490959
9041410sc1,Task3,"Isolde Kostner

Isolde Kostner (born 20 March 1975) is an Italian former Alpine skier who won two bronze medals at the 1994 Winter Olympics and a silver medal at the 2002 Winter Olympics. She was the Italian flag bearer at the opening ceremony of the 2002 Olympics.
Biography.
Kostner won two gold medals in Super-G at the Alpine Ski World Championships in 1996 and 1997, and in 2001 and 2002 she won the World Cup discipline title in Downhill.
Her first World Cup win was in the downhill on 29 January 1994, at Garmisch-Partenkirchen this was, however, overshadowed by the death of Ulrike Maier on the same day.
Kostner","was born in Bolzano. Her cousin and goddaughter is Carolina Kostner, the 2012 World champion and 2014 Olympic bronze medalist in figure skating. She announced her retirement on 10 January 2006."," was also on the list of the ICSs (International CompetitiveS) and and was the and.

She had to miss as she was the new-born in the story

Kostner was, and still is, a favorite on the and, in particular, the downhills. She has a red and a blue light in her eye at the thoughts and a heart-taverns and a (whose logo has been and still is the and).

She alsohas an online store

And a blogging

And - and the

She (and)

",2.70784592628479
9041410qa0,Task3,Which Italian former Alpine skier was born in Bolzano and won two bronze medals at the 1994 Winter Olympics?,Isolde Kostner,Isolde Kostner,0.06795621663331985
"""ffbe0900-3e78-41e9-8f2d-173b37304b0d""sc1",Task1,"Genre: Science Fiction Setting: Chester, the year 2150 Characters: Sheila: A brilliant physicist with a secret project to save the city from climate change. The Quantum Leap was Sheila's most significant invention, and she couldn't wait to unveil it to the world. She had been working on it for years, and it was finally ready for its maiden voyage. The machine was a marvel of modern engineering, a sleek silver pod that could transport its passengers through time and space. Chester, once a bustling city, was now a shadow of its former self. Climate change had ravaged the planet, and the city was struggling to survive. Sheila knew that she had to act fast, or the city would be lost forever. She climbed into the Quantum Leap and set the coordinates for the past. She was determined to change the course of history and save Chester from its","fate. As the machine whirred to life, Sheila felt a surge of excitement. She had no idea what the future held, but she was ready for anything."," fate. As the machine whirred to life, Sheila felt a surge of excitement. She had no idea what the future held, but she was ready for anything.",0.28696686029434204
"""ffbe0900-3e78-41e9-8f2d-173b37304b0d""qa0",Task1,What is the name of the time-space traveling machine that Sheila invented to save Chester?,The Quantum Leap.,The Quantum Leap.,0.05955973267555237
34185176sc1,Task3,"Oliver Petszokat

Oliver Alexander Reinhard Petszokat (born 10 August 1978), better known by his stage name Oli.P, is a German singer, actor and television presenter.
Biography.
Petszokat, whose father Reinhard Petszokat was a policeman, began ballroom dancing at the age of ten. His biggest dance success was in 1995 as a participant in the winning team for the Youth Cup team of the Dance Sport Federation of North Rhine-Westphalia eV.
In Germany, Petszokat became famous as pop singer ""Oli.P"". On German broadcaster RTL, he played character ""Ricky Marquart"" in the television series ""Gute Zeiten, schlechte Zeiten"". In several television shows he worked as television","presenter (""Big Brother"", ...). 
In 1999, Petszokat married German actress Tatiani Katrantzi. Together they have one child. In 2007, the couple separated."," presenter.

He has a son
 and
 he has been the and
 and
 and
 and
 and
 and

References

[1]
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and 
 and ",3.6598687171936035
34185176qa0,Task3,Who did Oli.P marry in 1999?,Tatiani Katrantzi, Tatiani Katrantzi,0.8434980511665344
8117e640-4d68-4e3f-96af-69087b822af9sc1,Task2,"Inessa Beige was born on January 20, 1974. She can be reached via phone at 982-332-4442 and email","at [inessa_beige@me.com](mailto:inessa_beige@me.com). Her home address is 3111 West Place Southeast, Manchester, CT, 06040. Her social security number is 900-45-9860."," at [Wendyor not---wisem and --bab by- -grans]on the and -- and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

 and -

",0.27717140316963196
8117e640-4d68-4e3f-96af-69087b822af9qa0,Task2,What is the birth date of Inessa Beige?,1974-01-20, 1974-01-20,0.18209458887577057
8117e640-4d68-4e3f-96af-69087b822af9qa1,Task2,What is Inessa Beige's Social Security Number?,900459860,900459860,0.10539816319942474
8117e640-4d68-4e3f-96af-69087b822af9qa2,Task2,What is Inessa Beige's phone number?,9823324442,9823324442,0.03737714886665344
8117e640-4d68-4e3f-96af-69087b822af9qa3,Task2,What is Inessa Beige's email address?,inessa_beige@me.com,inessa_beige@me.com,2.052549362182617
8117e640-4d68-4e3f-96af-69087b822af9qa4,Task2,What is the home address of Inessa Beige?,"3111 West Place Southeast, Manchester, CT, 06040.","3111 West Place Southeast, Manchester, CT, 06040.",0.05304225906729698
"""9e942115-33b9-4952-8343-fa798f3a76da""sc1",Task1,"In the heart of Suisun City, Sabra, a talented painter, found herself captivated by the city's vibrant energy and picturesque landscapes. She spent her days capturing the city's essence on canvas, but something was missing. One fateful day, Sabra met Koralle, a kindred spirit and a fellow artist, at a local art exhibition. Their eyes met, and they felt an immediate connection, as if their souls had known each other for centuries. \""Your work is incredible,\"" Koralle said, admiration shining in her eyes. \""Thank you, I feel the same way about yours,\"" Sabra replied, feeling a warmth spread through her chest. From that moment on, Sabra and Koralle became inseparable. They explored Suisun City's hidden gems, shared their dreams, and painted together under the","warm California sun. One evening, as they strolled along the waterfront, Koralle stopped and turned to Sabra. \""I have something to tell you. I've fallen in love with you, Sabra."," warm California sun. One evening, as they strolled along the water, Koralle stopped and turned to Sabra. \""I have something to tell you. You are more than just a friend, Sabra. You are my best friend,\"" Koralle replied, her voice steady and confident.",0.7174420356750488
"""9e942115-33b9-4952-8343-fa798f3a76da""qa0",Task1,"Who has fallen in love with Sabra, according to the story?",Koralle, Koralle,7.029594898223877
66330070sc1,Task3,"Moon Joon-young

Moon Joon-young is a South Korean singer, actor, and model. He debuted as member of boy group . He also appeared in dramas Poseidon, Vampire Idol and . He also appeared in films such as Ronin Pop and ZE:A Breathe.
Biography and career.
He was born in Seoul on February 9, 1989. He attended Digital Seoul Culture Arts University after he graduated. In 2010 he signed contract with Star Empire Entertainment. He debuted as member of boy group in 2010. Apart from his group activities, he also made his debut as an actor and appeared in various television dramas Poseidon, Please Marry Me, Gloria, Vampire Idol and Poseidon, . He also appeared in films Ronin Pop",and ZE:A Breathe. In 2017 his contract with Star Entertainment got expired. He signed with EXA Entertainment in 2017 and to focus on his acting.," and ZE:A Breathe.

the

 he

 and

is

and

 and

a

 and

 and

 the

 and

 and

 a

 and

 the

 and

 and

 a

 and

 the

 and

 and

 and

 and

 and





 and

 and

 and

 and

 and

 and

 and",4.138208389282227
66330070qa0,Task3,Which entertainment company did Moon Joon-young sign with in 2017 to focus on his acting career?,EXA Entertainment,EXA Entertainment,1.6154345273971558
882cfd12-4e77-47e6-b1b1-6bcc04a1c7d9sc1,Task2,"Ginnie Turquoise was born on July 11, 1964, in the United States. She can be reached via phone at 278-521-2148 and email at","[ginnie\_turquoise@me.com](mailto:ginnie_turquoise@me.com). Her Social Security number is 900-55-1032. She resides at 89 Plaistow Road, Fayetteville, AR, 72764."," [ginnie\_ginnie@me.com](mailto:ginnie_ginnie@me.com). Her Social Security number is 900-55-1032. She resides at 89 Plaistow Road, Fayetteville, AR, 72764.",0.0832909345626831
882cfd12-4e77-47e6-b1b1-6bcc04a1c7d9qa0,Task2,What is the birth date of Ginnie Turquoise?,1964-07-11, 1964-07-11,0.3070327937602997
882cfd12-4e77-47e6-b1b1-6bcc04a1c7d9qa1,Task2,What is Ginnie Turquoise's Social Security Number?,900551032,900551032,0.079637311398983
882cfd12-4e77-47e6-b1b1-6bcc04a1c7d9qa2,Task2,What is Ginnie Turquoise's phone number?,2785212148,2785212148,0.09846723079681396
882cfd12-4e77-47e6-b1b1-6bcc04a1c7d9qa3,Task2,What is Ginnie Turquoise's email address?,ginnie_turquoise@me.com,ginnie_turquoise@me.com,0.0009042228339239955
882cfd12-4e77-47e6-b1b1-6bcc04a1c7d9qa4,Task2,What is the home address of Ginnie Turquoise?,"89 Plaistow Road, Fayetteville, AR, 72764.","89 Plaistow Road, Fayetteville, AR, 72764.",0.034545592963695526
"""decf8221-97da-4e92-9d58-f7212f466815""sc1",Task1,"In the heart of Wilmington, a city teetering on the edge of chaos, Amelina, a brilliant scientist, devoted her life to unraveling the secrets of a mysterious substance. This substance, discovered by her mentor, the late Dr. Devondra, held the potential to alter humanity's destiny. As Amelina delved deeper into her research, she was joined by Malissia, Devondra's tenacious protégé. Driven by curiosity and the desire to honor her mentor's legacy, Malissia became Amelina's steadfast ally. Together, they worked tirelessly to unlock the true power of the substance. One fateful day, their diligent work paid off. Amelina and Malissia discovered that the substance, when combined with a unique genetic trait, could awaken extraordinary abilities in humans. This revelation sparked a new era of evolution, as","those with the genetic makeup began to exhibit incredible abilities. However, the world was not ready for such a transformation. Fear and prejudice spread like wildfire, as those without the genetic makeup felt threatened by the emergence of these \""enhanced\"" individuals."," those with the genetic makeup began to exhibit incredible abilities. However, the world was not ready for such a transformation. Fear and prejudice spread like wildfire, as those without the genetic makeup felt the threat of their domination.",1.8980523347854614
"""decf8221-97da-4e92-9d58-f7212f466815""qa0",Task1,Who discovered the mysterious substance with the potential to alter humanity's destiny?,Dr. Devondra,Dr. Devondra,0.017892252653837204
"""c531f253-1c9b-42ef-bffd-3a630b447cfd""sc1",Task1,"In the bustling city of Griffonbrook, a realm where magic and intrigue intertwined, lived a young woman named Consolata. With her flaming red hair and piercing green eyes, she was a spectacle that turned heads wherever she went. Consolata had spent her entire life in Griffonbrook, and it was her home, but she yearned for adventure beyond the city walls. One day, while wandering through the crowded marketplace, Consolata stumbled upon a mysterious woman selling potions and charms. The woman's name was Atalanta, and she had eyes that seemed to see right through Consolata's very soul. \""You have a destiny, my dear,\"" Atalanta whispered, her voice like a soft breeze. \""A journey awaits you, one that will lead you to your true purpose.\"" Intrigued, Consolata followed Atalanta to her shop,","a small, cluttered space tucked away in a corner of the city. There, Atalanta told Consolata of a legendary artifact that could grant its wielder immense power."," a small, cluttered space tucked away in a corner of the city. There, Atalanta told Consolata of a legendary artifact that could grant its wielder immense power.",0.20540089905261993
"""c531f253-1c9b-42ef-bffd-3a630b447cfd""qa0",Task1,Who is the mysterious woman that Consolata encountered in the marketplace and told her about a destiny and a legendary artifact?,Atalanta,Atalanta,0.08175689727067947
